,Tm,SMILES
460,-196.14999999999998,CC(C)(C)c1ccc(cc1)C(C)(C)C
461,-160.14999999999998,CCC(=O)Oc1ccc(cc1)OC(=O)CC
462,-186.14999999999998,c1ccc(cc1)C#CC#Cc2ccccc2
463,-218.14999999999998,c1ccc(cc1)CCCC(=O)c2ccccc2
464,-200.14999999999998,c1ccc(cc1)Oc2ccc(cc2)Oc3ccccc3
465,-191.14999999999998,C1C(=O)OCC(=O)O1
466,-172.14999999999998,C1COC(C(O1)O)O
467,-261.15,C1COCCO1
468,-183.14999999999998,Cc1ccc(cc1)S(=O)(=O)OC[C@H]2[C@@H](OC(O2)(C)C)COS(=O)(=O)c3ccc(cc3)C
469,-99.14999999999998,c1cc(ccc1[N+](=O)[O-])[N+](=O)[O-]
470,-274.15,CN1CCN(CC1)C
471,-188.14999999999998,COc1ccc(c2c1cccc2)OC
472,-217.14999999999998,COc1ccc(cc1)OC
473,-248.14999999999998,COc1ccc(c(c1)F)OC
474,-290.15,CC(C)c1ccc(cc1)C(C)C
475,-267.15,C(CCI)CI
476,-143.14999999999998,c1cc(ccc1I)I
477,-76.14999999999998,c1ccc2c(c1)C(=O)c3c(ccc(c3C2=O)O)O
478,-145.14999999999998,C1CN(CCN1C=O)C=O
479,-285.15,c1cc(c(cc1F)[N+](=O)[O-])F
480,-286.15,c1cc(ccc1F)F
481,-152.14999999999998,COc1cc(c(cc1F)OC)F
482,-316.15,CCc1ccc(cc1)CC
483,-203.14999999999998,CCOc1ccc(cc1)OCC
484,-169.14999999999998,c1cc(ccc1C2CCCCC2)C3CCCCC3
485,-311.15,C(CCCl)CCl
486,-219.14999999999998,c1cc(ccc1Cl)Cl
487,-218.14999999999998,c1cc(c(cc1Cl)[N+](=O)[O-])Cl
488,-63.14999999999998,C1CC2CCC1c3c2c(nnc3Cl)Cl
489,-252.14999999999998,c1cc(c(cc1Cl)I)Cl
490,-269.15,c1cc(c(cc1Cl)F)Cl
491,-307.15,CC(CCCBr)Br
492,-192.14999999999998,c1ccc2c(c1)c(ccc2Br)Br
493,-293.15,C(CCBr)CBr
494,-185.14999999999998,c1cc(ccc1Br)Br
495,-189.14999999999998,c1cc(c(cc1Br)[N+](=O)[O-])Br
496,-239.14999999999998,c1cc(c(cc1Br)F)Br
497,-211.14999999999998,c1c(c(cc(c1Br)F)Br)F
498,-127.14999999999998,COc1cc(c(cc1Br)OC)Br
499,-155.14999999999998,C(C(=O)C(=O)CBr)Br
500,-146.14999999999998,c1ccc(cc1)COc2ccc(cc2)OCc3ccccc3
501,-110.14999999999998,c1ccc(cc1)C(=O)c2ccc(cc2)C(=O)c3ccccc3
502,-115.14999999999998,C1CN2CCN1CC2
503,-246.14999999999998,C(CCN)CN
504,-10.149999999999977,c1ccc2c(c1)C(=O)c3c(ccc(c3C2=O)N)N
505,-180.14999999999998,C=CC(=O)N1CCN(CC1)C(=O)C=C
506,-260.15,CC(=O)OCCCCOC(=O)C
507,-152.14999999999998,CC(=O)Oc1ccc(cc1)OC(=O)C
508,-245.14999999999998,CC(=O)OCC#CCOC(=O)C
509,-195.14999999999998,C1CC(=O)CCC1=O
510,-322.15,C1C=CCC=C1
511,-253.14999999999998,C(CCO)CO
512,-153.14999999999998,C[Si](C)(C)C#Cc1ccc(cc1)C#C[Si](C)(C)C
513,-161.14999999999998,C[Si](C)(C)C#CC#C[Si](C)(C)C
514,-274.15,c1cc(ccc1C(F)(F)F)C(F)(F)F
515,-96.14999999999998,c1ccc(cc1)C#Cc2ccc(cc2)C#Cc3ccccc3
516,-162.14999999999998,c1cc(ccc1OCC2CO2)OCC3CO3
517,-139.14999999999998,c1ccc(cc1)P(CCCCP(c2ccccc2)c3ccccc3)c4ccccc4
518,-31.149999999999977,c1ccc(cc1)c2cnc(o2)c3ccc(cc3)c4ncc(o4)c5ccccc5
519,-39.14999999999998,Cc1c(oc(n1)c2ccc(cc2)c3nc(c(o3)c4ccccc4)C)c5ccccc5
520,-259.15,C1CN(CCN1CCCN)CCCN
521,-184.14999999999998,c1ccc(cc1)CCc2ccc(cc2)CCc3ccccc3
522,-91.14999999999998,Cc1c(cccc1)/C=C/c2ccc(cc2)/C=C/c3c(cccc3)C
523,-129.14999999999998,CC(CO)c1ccc(cc1)C(C)CO
524,-197.14999999999998,c1cc(ccc1OCC(F)(F)F)OCC(F)(F)F
525,-98.14999999999998,C1CCC(CC1)(C#CC#CC2(CCCCC2)O)O
526,-205.14999999999998,C1CCN(CC1)C2CCNCC2
527,-207.14999999999998,c1cc2c(cc1S(=O)(=O)Cl)OCCO2
528,-223.14999999999998,c1cc2c(cc1C=O)OCCO2
529,-99.14999999999998,c1ccc2c(c1)OCC(O2)C(=S)N
530,-149.14999999999998,c1ccc2c(c1)OCC(O2)C(=O)O
531,-245.14999999999998,c1cc2c(cc1N)OCCO2
532,-176.14999999999998,c1cc(ccc1S)S
533,-154.14999999999998,c1cc(ccc1CO)CO
534,-222.14999999999998,CC(C)(C)OC(=O)N1CCCNCCN(CCCN(CC1)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C
535,-238.14999999999998,CN1CCCN(CCN(CCCN(CC1)C)C)C
536,-185.14999999999998,CCOC(=O)CN1CCCN(CCN(CCCN(CC1)CC(=O)OCC)CC(=O)OCC)CC(=O)OCC
537,-189.14999999999998,C1CN2CCN3CCCN(C3)CCN(C1)C2
538,-87.14999999999998,C1CNCCNCCCNCCNC1
539,-209.14999999999998,Cc1ccc(c2c1cc(c(c2)C)C)C
540,-76.14999999999998,C1CC(=O)NN=C1C(=O)O
541,-143.14999999999998,C1CSCCSCCNCCSCCSCCN1
542,-241.14999999999998,C1COS(=O)(=O)C1
543,-352.15,C(CS)CS
544,-182.14999999999998,Cc1ccc(cc1)S(=O)(=O)OCCCOS(=O)(=O)c2ccc(cc2)C
545,-299.15,C(CO)CO
546,-239.14999999999998,c1cc(cc(c1)CC#N)CC#N
547,-98.14999999999998,c1cc(cc(c1)CC(=O)O)CC(=O)O
548,-225.14999999999998,c1cc(cc(c1)N=C=O)N=C=O
549,-219.14999999999998,C1CSCSC1
550,-143.14999999999998,c1ccc2c(c1)C(=O)CC2=O
551,-138.14999999999998,c1ccc(cc1)c2c3ccccc3c(o2)c4ccccc4
552,-263.15,CC(C)(C)c1cccc(c1)C(C)(C)C
553,-124.14999999999998,c1ccc(cc1)NC(=N)Nc2ccccc2
554,-239.14999999999998,c1ccc(cc1)CC(=O)Cc2ccccc2
555,-203.14999999999998,CC(CC(=O)c1ccccc1)c2ccccc2
556,-191.14999999999998,c1ccc(cc1)OCC(COc2ccccc2)O
557,-213.14999999999998,c1ccc(cc1)Oc2cccc(c2)Oc3ccccc3
558,-195.14999999999998,c1ccc(cc1)C(=O)CC(=O)c2ccccc2
559,-368.15,C1COCO1
560,-96.14999999999998,Cc1ccccc1NC(=N)Nc2ccccc2C
561,-184.14999999999998,c1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-]
562,-211.14999999999998,CCCCN1C(=O)CC(=O)N(C1=S)CCCC
563,-152.14999999999998,Cn1ccc(=O)n(c1=O)C
564,-151.14999999999998,CN1C(=O)CC(=O)N(C1=O)C
565,-70.14999999999998,CNc1c(c(=O)n(c(=O)n1C)C)C=O
566,-296.15,CN1CCCN(C1=O)C
567,-265.15,CN1CCN(C1=O)C
568,-134.14999999999998,CCCn1c(cc2c1n(c(=O)n(c2=O)C)C)C(=O)O
569,-325.15,COc1cccc(c1)OC
570,-336.15,CC(C)c1cccc(c1)C(C)C
571,-293.15,C(CI)CI
572,-237.14999999999998,c1cc(cc(c1)I)I
573,-148.14999999999998,c1ccc2c(c1)cc(cc2O)O
574,-194.14999999999998,C1[C@@](OC[C@](O1)(CO)O)(CO)O
575,-262.15,CCOc1cccc(c1)OCC
576,-332.15,c1cc(cc(c1)F)F
577,-357.15,C(/C=C/Cl)Cl
578,-229.14999999999998,C(C(=O)CCl)Cl
579,-298.15,c1cc(cc(c1)Cl)Cl
580,-216.14999999999998,c1c(cc(cc1Cl)I)Cl
581,-209.14999999999998,c1c(cc(cc1Cl)Cl)[N+](=O)[O-]
582,-296.15,c1cc(c(cc1Cl)Cl)F
583,-141.14999999999998,CC1(C(=O)N(C(=O)N1Cl)Cl)C
584,-101.14999999999998,c1cc(c(c(c1)Cl)N=O)Cl
585,-277.15,C(C(CCl)O)Cl
586,-307.15,C(CBr)CBr
587,-235.14999999999998,c1cc(c(c(c1)Cl)F)Cl
588,-139.14999999999998,c1c(cc(c(c1Br)I)Br)F
589,-280.15,c1cc(cc(c1)Br)Br
590,-233.14999999999998,CCC(CC)(CBr)CBr
591,-207.14999999999998,COC(CBr)(CBr)OC
592,-155.14999999999998,c1ccc(cc1)C(=O)Oc2cccc(c2)OC(=O)c3ccccc3
593,-193.14999999999998,c1ccc(cc1)CN2CC(CN(C2)Cc3ccccc3)C#N
594,-230.14999999999998,C(C(CN)O)N
595,-285.15,C(CN)CN
596,-174.14999999999998,c1ccc(cc1)C(=O)c2cccc(c2)C(=O)c3ccccc3
597,-237.14999999999998,CC(=O)c1cccc(c1)C(=O)C
598,-127.14999999999998,CC(=O)c1cn(c2c1cccc2)C(=O)C
599,-218.14999999999998,c1cnccc1CCCc2ccncc2
600,-174.14999999999998,c1cc(sc1)C=CC(=O)c2cccs2
601,-326.15,C1C/C=CC=C/CC1
602,-121.14999999999998,C1CC(=O)CC1=O
603,-170.14999999999998,C1CC(=O)CC(=O)C1
604,-104.14999999999998,C(CNC(CO)(CO)CO)CNC(CO)(CO)CO
605,-362.15,C1CC=CC=C1
606,-243.14999999999998,C1CC(CC(C1)O)O
607,-308.15,c1cc(cc(c1)C(F)(F)F)C(F)(F)F
608,-215.14999999999998,C[Si](C)(C)C#Cc1cccc(c1)C#C[Si](C)(C)C
609,-212.14999999999998,c1ccc(cc1)P(CCCP(c2ccccc2)c3ccccc3)c4ccccc4
610,-147.14999999999998,C(NC(=O)NCO)O
611,-263.15,c1cc(cc(c1)C(C(F)(F)F)(C(F)(F)F)O)C(C(F)(F)F)(C(F)(F)F)O
612,-207.14999999999998,C1CNCCC1CCCC2CCNCC2
613,-214.14999999999998,c1cc(cc(c1)S(=O)(=O)Cl)S(=O)(=O)Cl
614,-291.15,c1ccc2c(c1)OCO2
615,-202.14999999999998,CC(C)(C)c1cc(cc(c1)C(C)(C)C)C(C)(C)C
616,-215.14999999999998,c1cc(cc(c1)CO)CO
617,-100.14999999999998,c1ccc(cc1)c2cc(cc(c2)c3ccccc3)c4ccccc4
618,-135.14999999999998,C(CO)n1c(=O)n(c(=O)n(c1=O)CCO)CCO
619,-191.14999999999998,Cc1c(c(n(n1)C)C)C=O
620,-212.14999999999998,C1OCOCO1
621,-221.14999999999998,COc1cc(cc(c1)OC)OC
622,-237.14999999999998,Cc1cc(n(n1)C)C
623,-280.15,CC(C)c1cc(cc(c1)C(C)C)C(C)C
624,-121.14999999999998,COc1cc(c(c(c1)OC)[N+](=O)[O-])OC
625,-279.15,c1c(cc(cc1F)F)F
626,-209.14999999999998,c1c(cc(cc1Cl)Cl)Cl
627,-167.14999999999998,C#Cc1cc(cc(c1)C#C)C#C
628,-269.15,c1c(cc(c(c1F)[N+](=O)[O-])F)F
629,-218.14999999999998,c1c(cc(c(c1Cl)I)Cl)Cl
630,-202.14999999999998,c1c(cc(c(c1Cl)[N+](=O)[O-])Cl)Cl
631,-150.14999999999998,c1c(cc(cc1Br)Br)Br
632,-210.14999999999998,c1(c(c(c(c(c1Cl)F)Cl)F)Cl)F
633,-155.14999999999998,c1ccc(cc1)C(=O)c2cc(cc(c2)C(=O)c3ccccc3)C(=O)c4ccccc4
634,-223.14999999999998,c1ccc(cc1)CN2CN(CN(C2)Cc3ccccc3)Cc4ccccc4
635,-237.14999999999998,c1c(cc(cc1C(=O)Cl)C(=O)Cl)C(=O)Cl
636,101.85000000000002,c1c(cc(cc1C(=O)O)C(=O)O)C(=O)O
637,-283.15,CC1(c2ccccc2N(C1=C)C)C
638,-278.15,C1=CC=C/C=CC=C1
639,-333.15,CC(CO)O
640,-304.15,CC(COC(=O)C)OC(=O)C
641,-122.14999999999998,c1ccc(c(c1)CC(=O)O)CC(=O)O
642,-214.14999999999998,c1ccc(c(c1)CC#N)CC#N
643,-113.14999999999998,CC1(O[C@@H]2[C@H]([C@H](O[C@@H]2O1)[C@@H](CO)O)O)C
644,-243.14999999999998,c1ccc2c(c1)OP(O2)Cl
645,-54.14999999999998,C(=C/P(=O)(O)O)P(=O)(O)O
646,-242.14999999999998,CCCCCCC(CO)O
647,-240.14999999999998,CCCCCCCCCCCCCCCCC1CO1
648,-314.15,C(CS)S
649,-178.14999999999998,c1ccc(cc1)OCCOc2ccccc2
650,-221.14999999999998,c1ccc(cc1)CCc2ccccc2
651,-342.15,COCCOC
652,-136.14999999999998,Cc1ncc(n1C)[N+](=O)[O-]
653,-236.14999999999998,Cc1nccn1C
654,-191.14999999999998,C(CI)I
655,-140.14999999999998,COc1cc(c(cc1OC)[N+](=O)[O-])[N+](=O)[O-]
656,-307.15,c1ccc(c(c1)F)F
657,-281.15,c1ccc2c(c1)CCC=C2
658,-304.15,CCc1ccccc1CC
659,-233.14999999999998,COc1cc(c(cc1OC)F)F
660,-229.14999999999998,CCOc1ccccc1OCC
661,-347.15,CCOCCOCC
662,-291.15,c1ccc(c(c1)Cl)Cl
663,-308.15,C(CCl)Cl
664,-373.15,CC(CCl)Cl
665,-243.14999999999998,c1cc(c(cc1I)Cl)Cl
666,-232.14999999999998,c1cc(c(cc1[N+](=O)[O-])Cl)Cl
667,-211.14999999999998,c1cc(c(c(c1)Cl)Cl)[N+](=O)[O-]
668,-274.15,c1cc(c(cc1F)Cl)Cl
669,-328.15,CC(CBr)Br
670,-238.14999999999998,c1cc(c(c(c1)I)Cl)Cl
671,-338.15,CCC(CBr)Br
672,-263.15,C(CBr)Br
673,-240.14999999999998,c1c(c(cc(c1Br)Br)F)F
674,-268.15,c1ccc(c(c1)Br)Br
675,-223.14999999999998,C(CC(CBr)(C#N)Br)C#N
676,-236.14999999999998,c1c(cc(c(c1F)Br)Br)F
677,-207.14999999999998,c1ccc(cc1)NCCNc2ccccc2
678,-126.14999999999998,c1ccc(cc1)C(=O)c2ccccc2C(=O)c3ccccc3
679,-127.14999999999998,c1ccc(cc1)C(=O)CCC(=O)c2ccccc2
680,-192.14999999999998,Cc1ccc(cc1)CCc2ccc(cc2)C
681,-310.15,CC(CN)N
682,-236.14999999999998,C1CCC(=O)C(=O)C1
683,-150.14999999999998,c1ccc2c(c1)CC=C2CCC3=CCc4c3cccc4
684,-204.14999999999998,c1ccc(cc1)SCCSc2ccccc2
685,-198.14999999999998,c1ccc(c(c1)CCc2ccccc2C(F)(F)F)C(F)(F)F
686,-93.14999999999998,c1ccc(cc1)S(=O)(=O)CCS(=O)(=O)c2ccccc2
687,-132.14999999999998,c1ccc(cc1)P(CCP(c2ccccc2)c3ccccc3)c4ccccc4
688,-60.14999999999998,CS(=O)(=O)Nc1ccccc1NS(=O)(=O)C
689,-93.14999999999998,CP(C)CCP(C)C
690,-86.14999999999998,c1ccc(cc1)P(c2ccccc2)c3ccccc3P(c4ccccc4)c5ccccc5
691,-163.14999999999998,C(CSCC(=O)O)SCC(=O)O
692,-236.14999999999998,C[Si](C)(CC[Si](C)(C)Cl)Cl
693,-192.14999999999998,COP(=O)(c1ccccc1P(=O)(OC)OC)OC
694,-305.15,C(COCCCl)OCCCl
695,-104.14999999999998,c1ccc(c(c1)[N+](=O)[O-])OCCOc2ccccc2[N+](=O)[O-]
696,-134.14999999999998,c1ccc2c(c1)c(=O)[nH]o2
697,-111.14999999999998,c1ccc2c(c1)cccc2CCc3cccc4c3cccc4
698,-211.14999999999998,c1ccc(c(c1)CO)CO
699,-250.14999999999998,c1ccc(c(c1)S)S
700,-221.14999999999998,c1c(cc(c(c1Cl)Cl)I)Cl
701,-293.15,C(CCO)CC(CO)O
702,-317.15,Cc1ccc(c(c1)C)C
703,-145.14999999999998,c1ccc(cc1)C(CC(=O)c2ccccc2)C(=O)c3ccccc3
704,-256.15,c1cc(c(cc1Cl)Cl)Cl
705,-284.15,c1c(c(cc(c1F)F)F)[N+](=O)[O-]
706,-231.14999999999998,c1cc(c(cc1Br)Br)Br
707,-169.14999999999998,c1c(c(cc(c1Cl)I)Cl)Cl
708,-153.14999999999998,c1[nH]ncn1
709,-39.14999999999998,c1ccn2c(c1)n[nH]c2=O
710,-63.14999999999998,c1ccn2c(c1)nnc2S
711,-293.15,C(CO)C(CO)O
712,-174.14999999999998,CC(=O)Oc1ccc(c(c1)OC(=O)C)OC(=O)C
713,-194.14999999999998,Cc1cc(c(cc1C)C)C
714,-106.14999999999998,c1cc2c(cc1C(=O)O)C(=O)OC2=O
715,-269.15,c1c(c(cc(c1F)F)F)F
716,-196.14999999999998,CC(C)Sc1cc(c(cc1SC(C)C)SC(C)C)SC(C)C
717,-95.14999999999998,c1c(c(cc(c1Br)Br)Br)Br
718,-133.14999999999998,c1c(c(cc(c1Cl)Cl)Cl)Cl
719,-287.15,C(C(CCl)Cl)Cl
720,-229.14999999999998,COc1cccc(c1OC)OC
721,-203.14999999999998,c1c(cc(c(c1Cl)Cl)Cl)[N+](=O)[O-]
722,-219.14999999999998,c1cc(c(c(c1)Cl)Cl)Cl
723,-256.15,C(C(CBr)Br)Br
724,-218.14999999999998,c1cc(c(c(c1[N+](=O)[O-])Cl)Cl)Cl
725,-45.14999999999998,c1c(nns1)C(=O)O
726,-107.14999999999998,CC(=O)Oc1cccc(c1OC(=O)C)OC(=O)C
727,-207.14999999999998,CCCC(C(CO)O)O
728,-188.14999999999998,c1c(nns1)C=O
729,-259.15,c1ccc2c(c1)CCCN2
730,-50.14999999999998,c1ccc2c(c1)c(=O)nn[nH]2
731,-309.15,c1ccc2c(c1)CCCC2
732,-154.14999999999998,c1ccc2c(c1)c3c([nH]2)CCCC3
733,-303.15,c1ccc2c(c1)CCNC2
734,-108.14999999999998,c1ccn(c(=O)c1)C(=S)n2ccccc2=O
735,-315.15,c1cc(c(c(c1F)F)F)F
736,-193.14999999999998,CC(c1ccccc1)(c2ccccc2)O
737,-267.15,C=C(c1ccccc1)c2ccccc2
738,-227.14999999999998,C#CC(c1ccccc1)(c2ccccc2)O
739,-212.14999999999998,CC(=O)C(c1ccccc1)c2ccccc2
740,-224.14999999999998,COC(=O)C1(CC1)C(=O)O
741,-196.14999999999998,c1ccc2c(c1)C=C(S2(=O)=O)COC(=O)Cl
742,-93.14999999999998,C1CCC(CC1)(CC(=O)O)CC(=O)O
743,-141.14999999999998,C1CC1(C(=O)O)C(=O)O
744,-155.14999999999998,c1cn(cn1)C(=O)n2ccnc2
745,-228.14999999999998,C1CCN(CC1)C(=O)N2CCCCC2
746,-56.14999999999998,c1ccc2c(c1)ccc(c2c3c4ccccc4ccc3O)O
747,-147.14999999999998,CSC(=C[N+](=O)[O-])SC
748,-190.14999999999998,C(CCCCCCO)CCCCCO
749,-146.14999999999998,C(CCCCCCCCCC(=O)O)CCCCCCCCC(=O)O
750,-203.14999999999998,C(CCCCCCN)CCCCCN
751,-233.14999999999998,C(CCCCCCBr)CCCCCBr
752,-243.14999999999998,C(CCCCCI)CCCCI
753,-155.14999999999998,c1cc2ccc3cccnc3c2nc1
754,-256.15,C(CCCCCS)CCCCS
755,-245.14999999999998,C(CCCCCBr)CCCCBr
756,-255.14999999999998,C(CCCCCC#N)CCCCC#N
757,-200.14999999999998,C(CCCCCO)CCCCO
758,-75.14999999999998,c1ccc(cc1)C(=CC=C(c2ccccc2)c3ccccc3)c4ccccc4
759,20.850000000000023,B(c1cc(cc(c1)c2ccccc2)c3ccccc3)(O)O
760,-351.15,C[SiH](C)O[SiH](C)C
761,-192.14999999999998,c1ccc(cc1)C#CC(c2ccccc2)(c3ccccc3)O
762,-156.14999999999998,CC1=Nc2ccc3ccccc3c2C1(C)C
763,-340.15,C[SiH](C)O[Si](C)(C)O[SiH](C)C
764,-380.15,COC(C(F)F)(F)F
765,-387.15,C(=C(Cl)Cl)(C(F)(F)F)Cl
766,-83.14999999999998,CC(CO)(CO)CO
767,-316.15,C(C(Cl)Cl)(Cl)Cl
768,-276.15,C(C(F)(F)F)(C(F)(F)F)O
769,-255.14999999999998,CC(CCl)(CCl)CCl
770,-138.14999999999998,C1CCN(CC1)C(=O)N=NC(=O)N2CCCCC2
771,-229.14999999999998,C(C(F)(F)F)(OC(F)(F)F)(F)I
772,-315.15,C[Si](C)(C)n1ccnc1
773,-203.14999999999998,C1CCC(CC1)(C(=O)O)C(F)(F)F
774,-236.14999999999998,C1CCC(C1)(C(=O)O)C(F)(F)F
775,-172.14999999999998,Cc1ccc(cc1)S(=O)(=O)n2cccc2
776,-143.14999999999998,c1ccc(cc1)/C=C/C(=O)n2ccnc2
777,-184.14999999999998,c1ccc(cc1)S(=O)(=O)n2cccc2
778,-188.14999999999998,Cc1ccc(cc1)S(=O)(=O)n2ccc3c2cccc3
779,-212.14999999999998,c1ccc(cc1)C#CC2(CCCCC2)O
780,-195.14999999999998,c1ccc(cc1)S(=O)(=O)n2ccc3c2cccc3
781,-217.14999999999998,c1cn(cn1)C(=O)c2c(c(c(c(c2F)F)F)F)F
782,-240.14999999999998,CC(c1c(c(c(c(c1F)F)F)F)F)O
783,-184.14999999999998,CS(=O)(=O)n1ccnc1
784,-226.14999999999998,Cc1ccccc1N2CCNCC2
785,-200.14999999999998,C1CCN(C1)C(=O)CC#N
786,-262.15,c1cn(cn1)C(=O)C(C(C(F)(F)F)(F)F)(F)F
787,-241.14999999999998,c1ccc2c(c1)cccc2CCl
788,-185.14999999999998,C1CCN(CC1)C(=O)CC#N
789,-161.14999999999998,CC(c1ccc2cc(ccc2c1)OC)O
790,-140.14999999999998,CC(C)(C)OC(=O)NC1(CCCC1)C(=O)O
791,-23.149999999999977,c1ccc2c(c1)ccc(c2/N=N/c3ccc(cc3)[N+](=O)[O-])O
792,-134.14999999999998,c1cnccc1N2CCNCC2
793,-169.14999999999998,c1cc(ccc1N2CCCCC2)[N+](=O)[O-]
794,-177.14999999999998,c1cc(ccc1[N+](=O)[O-])OCC(CO)O
795,-142.14999999999998,c1cc(ccc1N2CCNCC2)[N+](=O)[O-]
796,-72.14999999999998,c1cc(ccc1n2c(c(cn2)C(=O)O)C(F)(F)F)[N+](=O)[O-]
797,-104.14999999999998,c1cc(sc1)C=CC(=O)c2ccc(cc2)[N+](=O)[O-]
798,-212.14999999999998,CCCc1ccc(cc1)C#Cc2ccc(cc2)OC
799,-207.14999999999998,COc1ccc(cc1)n2ccnc2
800,-176.14999999999998,COc1ccc(cc1)n2cncn2
801,-226.14999999999998,CCCCCc1ccc(cc1)C#Cc2ccc(cc2)OC
802,-84.14999999999998,COc1ccc(cc1)C(=O)NNC(=O)c2cccc3c2cccc3
803,-230.14999999999998,COc1ccc(cc1)C2(CCCCC2)C#N
804,-142.14999999999998,c1ccn(c1)c2ccc(cc2)I
805,-119.14999999999998,COc1ccc(cc1)c2ccc(cc2)S(=O)(=O)N3CCCC3C(=O)O
806,-103.14999999999998,c1cc(ccc1n2c(nnn2)S)O
807,-241.14999999999998,c1cc(ccc1N2CCNCC2)F
808,-222.14999999999998,c1ccn(c1)c2ccc(cc2)F
809,-226.14999999999998,CCOc1ccc(cc1)C(C)O
810,-211.14999999999998,CCCCCc1ccc(cc1)C#Cc2ccc(cc2)OCC
811,-119.14999999999998,c1cc(ccc1C2(CC2)C(=O)O)Cl
812,-176.14999999999998,CC(C)(C)C(=O)CS(=O)(=O)c1ccc(cc1)Cl
813,-121.14999999999998,c1cc(ccc1C2(CCCCC2)C(=O)O)Cl
814,-176.14999999999998,CC(c1ccc(cc1)c2ccccc2)O
815,-236.14999999999998,CC(c1ccc(cc1)Br)O
816,-241.14999999999998,C#CC(COc1cccc(c1)C(F)(F)F)O
817,-203.14999999999998,CC(c1ccc(cc1)N)O
818,-83.14999999999998,COc1cccc(c1)C(=O)NNC(=O)c2cccc3c2cccc3
819,-235.14999999999998,C#CC(COc1cccc(c1)Cl)O
820,-223.14999999999998,C1CN(CCN1)CCCO
821,-205.14999999999998,CC(c1cccc(c1)N)O
822,-341.15,c1cn(cn1)CCCN
823,-210.14999999999998,Cc1ccc(cc1C)N2CCNCC2
824,-194.14999999999998,Cc1ccc(n1c2cc(cc(c2)Cl)Cl)C
825,-221.14999999999998,c1ccc(c(c1)C(F)(F)F)n2ccnc2
826,-210.14999999999998,c1cc(c(cc1N2CCNCC2)Cl)Cl
827,-230.14999999999998,c1cc(sc1)C(=O)CC(=O)C(F)(F)F
828,-134.14999999999998,c1ccc2c(c1)ccc(c2N=Nc3nccs3)O
829,-215.14999999999998,c1ccc(cc1)CCN2CCC(=O)CC2
830,-133.14999999999998,c1ccc2c(c1)ccc(c2N=Nc3ccccn3)O
831,-168.14999999999998,c1ccc(cc1)CCc2ccc(cc2)C#Cc3ccccc3
832,-196.14999999999998,c1ccc(c(c1)N2CCCCC2)[N+](=O)[O-]
833,-214.14999999999998,c1ccc(c(c1)n2cccc2)[N+](=O)[O-]
834,-199.14999999999998,c1ccc2cc(ccc2c1)C(=O)CC(=O)C(F)(F)F
835,-199.14999999999998,CC(c1ccc2ccccc2c1)O
836,-236.14999999999998,COc1ccccc1N2CCNCC2
837,-257.15,C1CCN(CC1)CCO
838,-206.14999999999998,COCCN1CCCNCC1
839,-224.14999999999998,C1CN(C(=O)N1)CCO
840,-312.15,C1CN(CCN1)CCO
841,-199.14999999999998,c1cc(oc1)/C=C/[N+](=O)[O-]
842,-227.14999999999998,c1ccc(c(c1)N2CCNCC2)F
843,-205.14999999999998,c1cc(oc1)C(=O)N2CCNCC2
844,-179.14999999999998,c1ccc(c(c1)N)n2cccc2
845,-204.14999999999998,c1cc(ccc1CCBr)[N+](=O)[O-]
846,-228.14999999999998,Cc1ccc(c(c1)N2CCNCC2)C
847,-292.15,C1CN(CCN1)CCN
848,-198.14999999999998,c1cc(c(cc1F)F)N2CCNCC2
849,-225.14999999999998,CC#CC1(CCCCC1)O
850,-162.14999999999998,CC(C)c1cc(c(c(c1)C(C)C)S(=O)(=O)n2cncn2)C(C)C
851,-157.14999999999998,c1cc(ccc1C(F)(F)F)SCC(=O)O
852,-242.14999999999998,CN1CCC(CC1)N2CCNCC2
853,-129.14999999999998,c1cc(ccc1C(F)(F)F)S(=O)(=O)CC#N
854,-232.14999999999998,C[Si](C)(C)CC(=O)O
855,12.850000000000023,c1cc2ccc1CCc3ccc(cc3)CC2
856,-352.15,CN1CCC[C@H]1c2cccnc2
857,-124.14999999999998,c1ccc(cc1)[C@@H]([C@H](c2ccccc2)O)O
858,-207.14999999999998,CCC(C)[C@H]1C(=O)OC(=O)N1
859,-229.14999999999998,CO[C@@](c1ccccc1)(C(=O)O)C(F)(F)F
860,-148.14999999999998,CC(C)(C)OC(=O)N[C@H]1CCCNC1
861,-181.14999999999998,CC(C)(C)OC(=O)N1CCS[C@H]1C(=O)O
862,-219.14999999999998,CC(C)C[C@@H](CC(=O)O)NC(=O)OC(C)(C)C
863,-131.14999999999998,CC(C)(C)OC(=O)N[C@@H](Cc1ccncc1)CC(=O)O
864,-169.14999999999998,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)CC(=O)O
865,-195.14999999999998,CC(C)(C)OC(=O)N[C@@H](CCc1ccccc1)C(=O)O
866,-113.14999999999998,C1CC(=O)N[C@@H]1C(=O)O
867,-236.14999999999998,CC(C)(C)OC(=O)N1CCC[C@@H](C1)O
868,-118.14999999999998,C[C@@H](c1ccc2cc(ccc2c1)OC)C(=O)O
869,-347.15,CC1=CC[C@@H](CC1)C(=C)C
